,Unnamed: 0,wav_filename,wav_filesize,transcript,ds_preds,sp_preds,ds_wer,sp_wer,google_preds,google_wer
1842,8743,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_208-4.wav,274604,as fast as he could  ,is pass as he could,this dances he could,0.4,0.6,is pause is he good,0.8
1843,3548,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_1871-1.wav,435884,our for searching foods the old cat ,oh for sorting pots the old cat,how were or searching foods the poet gate,0.42857142857142855,0.7142857142857143,hour for searching Foods the old cat,0.14285714285714285
1844,2614,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/kannada_male_english/english/wav/engtext_2430.wav,661538,if one offers help for reasons other than this you have to be wary of such a person,you one of ward's hand for reasons other than this you hold to be very of such a person,if one offers help for reasons other than they said you how to be wary of such a person,0.3333333333333333,0.16666666666666666,if one offers help for reasons other than this you have to be very of such a person,0.05555555555555555
1845,8384,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST84U28.wav,278130,a deep sigh broke from tarak,a deep sigh broke from dark,the child broke from the rock,0.16666666666666666,0.8333333333333334,deepside broke from Carrick,0.6666666666666666
1846,8575,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/e1041.wav,389838,happily he began his homeward journey,happily he began his homeward journey,happily he began his homeward journey,0.0,0.0,happily he began he's Homeward Journey,0.16666666666666666
1847,7534,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/engtext_1946.wav,779446,he in turn appointed the lion as his minister the tiger as his chamberlain and the wolf as the gatekeeper,he in turn appointed the lion as his minister the tiger as his chamberlain and the wolf as the gate keeper,he in turn appointed the lion as his minister the tiger as his chamberlain and the wolf as the gatekeeper,0.1,0.0,he in turn appointed the lion as his Minister the tiger as his Chamberlain and the Wolf as the GateKeeper,0.0
1848,3860,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/assamese_female_english/english/wav/ASF001-EN-ST204U22.wav,318596,that she had had enough,that she had had enough,that she had had enough,0.0,0.0,that she had had enough,0.0
1849,4713,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/gujarati_female_english/english/wav/d0804.wav,1130502,elders have always said that if you want to wipe out your enemy your words should be soft like butter and your heart like a stone,elders have always said that if you want to wipe out your any me your words should be soft like butter and your heart like a stone,palace have always said that he if you want to wipe out your any me your words should be solve like butter and your heart like a stone,0.07692307692307693,0.19230769230769232,and those have always said that if you want to wipe out your enemy your words should be soft like butter and Your Heart Like a Stone,0.07692307692307693
1850,796,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/tamil_male_english/english/wav/d0498.wav,335084,let me drown these eggs and see what he can do,let me drown these eggs and see what he can do,let me drown these eggs and see what he can do,0.0,0.0,Let Me Drown these eggs and see what you can do,0.09090909090909091
1851,8948,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/rajasthani_female_english/english/wav/e0738.wav,742122,the girl rejected every one of them on one ground or the other,the god littered every one of them on one ground or the other,the girl rejected every one of them on one ground or the other,0.15384615384615385,0.0,the gun rejected every one of them on one ground or the other,0.07692307692307693
1852,5064,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/kannada_female_english/english/wav/engtext_1551.wav,355442,other cultures are sin filled ones,and a girl is a sin filled once,other cultures are sin filled ones,1.0,0.0,other cultures Us in field ones,0.5
1853,7336,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/telugu_male_english/telugu_male_english/wav/text0426.wav,712848,besides the summaries are out of context as it describes one of his works rather than his own self,besides the summer resort all of context as he describes one of his work rather than his own self,besides the sun prince allowed to context as this cried some of his words rather the and his own self,0.2631578947368421,0.5263157894736842,besides the summaries are out of context as a describes one of his Works rather than his own self,0.05263157894736842
1854,4280,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/kannada_female_english/english/wav/engtext_2377.wav,642356,the father left at once for the forest to hide in the hollow of the tree,the fire he left at once for the forest to hide in the hollow of the tree,the father left at once for the forest to hide in the hollow of the tree,0.125,0.0,the father left at once for the forest to hide in the hollow of the tree,0.0
1855,5883,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/rajasthani_male_english/english/wav/c0077.wav,679922,i wish you had told me you wanted my heart said the monkey then i might have brought it with me,i wish you had told me you wanted my heart said the monkey than i might have brought it with me,i wish you had told me you wanted my heart said the monkey then i might have brought it with me,0.047619047619047616,0.0,I wish you had told me you wanted my heart said the monkey then I might have brought it with me,0.0
1856,9574,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/d0712.wav,830760,shaam continued you are mourning the death of someone who does not deserve sympathy,sam continued you are mourning the death of some one who does not deserve sympathy,shaam continued you are mourning the death of someone who the robbers up sympathy,0.21428571428571427,0.21428571428571427,Sean continued you are mourning the death of someone who does not deserve sympathy,0.07142857142857142
1857,3294,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/c1200.wav,1376498,then timmarusu convinced rayar that there was no need to get so much worried as there is a man in the service of the king who can draw a best amicable equation,then the model so convened riot that there was no need to get so much for it as there is a man in the service of the king who can draw a best amicable equation,then timmarusu convinced rayar then there was no need to get so much worried as there is a man the service of the king who can draw properest amicable equation,0.21875,0.125,then timmarusu convinced Riot that there was no need to get so much worried as there is a man in the service of the king who can draw a best amicable equation,0.03125
1858,2568,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/malayalam_male_english/english/wav/06_M_artic_01_024.wav,512026,it was my reports from the north which chiefly induced people to buy,it was my reports from the north which chiefly induced people to buy,across my reports from the north which chiefly induced people to buy,0.0,0.15384615384615385,it was my reports from the north with cheaply induced paper to buy,0.23076923076923078
1859,6368,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/telugu_female_english/telugu_female_english/wav/text0218.wav,437552,black diversity in metropolitan america,black day was city in a metropolitan america,but they were city in metropolitan american,0.8,1.0,black diversity in Metropolitan America,0.0
1860,5613,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/malayalam_male_english/english/wav/06_M_artic_05_112.wav,353958,daylight was tired profoundly tired,the light was tired profoundly tired,daylight was tired profoundly tired,0.4,0.0,daylight was tired profoundly tired,0.0
1861,1850,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/b0332.wav,333158,as to how she dressed he had no ideas at all,as to how she dressed he had no idea that gold,as to how she dressed he had no ideas at all,0.2727272727272727,0.0,as to how she dressed he had no ideas at all,0.0
1862,7240,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/gujarati_male_english/english/wav/d1194.wav,583002,the verse read man gets what is in his destiny,the bored man gets what is in his destiny,the worse ready man guest what is in his destiny,0.2,0.3,the verse red man gets what is in his destiny,0.1
1863,267,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/telugu_male_english/telugu_male_english/wav/EMMA_00462.wav,956796,with the view of passing off an awkward moment emma smilingly said you must make my apologies to your friend but so good a charade must not be confined to one or two,but the view of passing off an awkward moment must file his aid he must make my apologies to your friend so good a charade must not be confined to one or two,you passing are not could moments emma smile said in dismay when college mischief run disagree churchill must not be afraid to want or two,0.21212121212121213,0.7272727272727273,but the view of passing off and Awkward Moment am I smiling you said you must make my apologies to your friend but so good a cherry must not be confined to one or two,0.21212121212121213
1864,5032,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/b0346.wav,333164,theres not an iota of truth in it,there's not an iota of truth in it,theres not an i your of truth in it,0.125,0.25,there's not an iota of Truth in it,0.125
1865,2637,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST95U26.wav,558658,they claim to know anything that takes place even in chawks,did lem to know anything that this may evening sorts,they came to low anything that takes dispiriting chose,0.6363636363636364,0.5454545454545454,they claim to know anything that takes place evening socks,0.2727272727272727
